howfundId,tejId,FRId,FCId,FDId
howF2519,JFZJT,7064,GUEADU,JFZF1
howF2520,JFZJU,7086,UDMAAU,JFZF9
howF2521,JFZJV,7018,GMOHAA,JFZG0
howF2522,JFZJW,,USAAU,JFZG2
howF2523,JFZJX,,AMFAAU,JFZG1
howF2524,JFZJY,,USVAAU,JFZG3
howF2525,JFZJZ,7078,ESCADE,JFZF7
howF2526,JFZKA,,GCFAAU,JFZH3
howF2527,JFZKB,,CFAAU,JFZH2
howF2528,JFZKC,,EMEAAU,JFZH1
howF2529,JFZKD,,PABAAU,JFZH5
howF2530,JFZKE,,LAEAAU,JFZG8
howF2531,JFZKF,,RUSAAU,JFZH4
howF2532,JFZKG,,USCAAU,JFZG5
howF2533,JFZKH,,USTAAU,JFZG4
howF2534,JFZKI,,MIDAAU,JFZG9
howF2535,JFZKJ,,EEMAAU,JFZH0
howF2536,JFZKK,,EURAAU,JFZG6
howF2537,JFZKL,,GUEAAU,JFZG7
howF2538,JFZKM,,,JFZH8
howF2539,JFZKN,,,JFZH9
howF2540,JPZ01,,GB0005812150USD,JUP06
howF2541,JPZ02,,GB0002440245GBP,JUP05
howF2542,JPZ03,,GB0002440245USD,JUP10
howF2543,JPZ04,,GB0004790191GBP,JUP04
howF2544,JPZ05,,GB0004790191USD,JUP09
howF2545,JPZ06,,GB0004911540GBP,JUP03
howF2546,JPZ07,,GB0004911540USD,JUP08
howF2547,JPZ08,,GB0005812150GBP,JUP01
howF2548,JPZ09,,GB0031862534GBP,JUP02
howF2549,JPZ10,,GB0031862534USD,JUP07
howF2550,JPZ11,,GB0002691805GBP,JUP13
howF2551,JPZ12,,GB0002691805USD,JUP17
howF2552,JPZ14,,GB0004791389GBP,JUP15
howF2553,JPZ15,,GB0004791389USD,JUP19
howF2554,JPZ16,,GB0031294290GBP,JUP14
howF2555,JPZ17,,GB0031294290USD,JUP18
howF2556,JPZ18,,GB00B1DTDX49GBP,JUP12
howF2557,JPZ19,,GB00B1DTDX49USD,JUP16
howF2558,JPZ20,,GB00B4KLC262USD,JUP20
howF2559,JPZ23,,LU0365089902,JUP21
howF2560,JPZ24,,LU0329071053,JUP22
howF2561,JPZ25,,LU0992293067,JUP27
howF2562,JPZ26,,LU0853555463,JUP26
howF2563,JPZ27,,LU0459992896,JUP25
howF2564,MFZ02,46018,MFMUGAA,MFZ49
howF2565,MFZ05,46021,MFMGEAA,MFZ42
howF2566,MFZ08,46022,MFMLMAA,MFZ57
howF2567,MFZ09,,MFMGEBA,MFZ44
howF2568,MFZ11,,MFMUGBA,MFZ50
howF2569,MFZ12,,MFMLMBA,MFZ58
howF2570,MFZ15,46008,MFSEDA1,MFZ61
howF2571,MFZ16,,MFSEDB1,MFZ62
howF2572,MFZ19,46015,MFSGLGA,MFZ63
howF2573,MFZ20,,MFSGLGC,MFZ64
howF2574,MFZ21,46016,MFMRIAA,MFZ47
howF2575,MFZ22,,MFMRIBA,MFZ48
howF2576,MFZ25,46030,MFSSGA1,MFZ55
howF2577,MFZ26,,MFSSGB1,MFZ56
howF2578,MFZ28,46010,MFSEEA1,MFZ75
howF2579,MFZ29,46041,MFSGEA1,MFZ78
howF2580,MFZ47,,MFLMBU2,MFZ86
howF2581,MFZ49,46017,MFMUGA1,MFZA1
howF2582,MFZ50,46024,MFSGLGB,MFZB3
howF2583,MFZ51,46035,MEMDAE1,MFZD9
howF2584,MFZ78,,MFMEEBA,MFZF0
howF2585,MFZ83,,MFMGECR,MFZ81
howF2586,MFZ84,46023,MFMLMAI,MFZ83
howF2587,MFZ85,,MFMLMC1,MFZ89
howF2588,MFZ86,,MFMLMCR,MFZ88
howF2589,MFZ87,,MFMRICR,MFZD0
howF2590,MFZ88,,MFMUGB1,MFZA4
howF2591,MFZ89,,MFMUGC1,MFZA7
howF2592,MFZ90,,MFMUGCR,MFZA6
howF2593,MFZ91,46002,MFRIAE1,MFZC8
howF2594,MFZ99,46009,MFSEDA2,MFZE0
howF2595,MFZA0,,MFSEDB2,MFZE3
howF2596,MFZA1,,MFSEDC1,MFZE5
howF2597,MFZA2,,MFSEDC2,MFZE6
howF2598,MFZA7,,MFSGLC1,MFZB8
howF2599,MFZA8,,MFSGLC2,MFZB9
howF2600,MFZA9,,MFSGLGD,MFZB6
howF2601,MFZB4,,MFSSGC1,MFZC3
howF2602,MFZD8,46042,MFMEEAA,MFZE8
howF2603,MFZD9,46020,MFMGBAA,MFZI5
howF2604,MFZE0,46006,MFGBAE1,MFZH9
howF2605,MFZE1,46019,MFMGBA1,
howF2606,MFZE4,,MFMGBBA,MFZI9
howF2607,MFZE6,,MFMGBB1,MFZI6
howF2608,MFZE8,,MFMGBCR,MFZI8
howF2609,MFZE9,,MFMGBC1,MFZI7
howF2610,MFZF0,46032,MFSVAL1,MFZK0
howF2611,MFZF1,,MFSVAB1,MFZJ8
howF2612,MFZF2,,MFSVAC1,MFZJ9
howF2613,MFZF3,46025,MFSIAA1,MFZJ2
howF2614,MFZF4,46026,MFSIAA2,MFZJ3
howF2615,MFZF5,,MFSIAB1,MFZJ4
howF2616,MFZF6,,MFSIAB2,MFZJ5
howF2617,MFZF7,,MFSIAC1,MFZJ6
howF2618,MFZF8,,MFSIAC2,
howF2619,MFZF9,,MESCAU1,MFZH3
howF2620,MFZG0,,MFSESA1,MFZJ0
howF2621,MFZG1,,MESCBU1,MFZH4
howF2622,MFZG4,,MFEVAU1,MFZH6
howF2623,MFZG5,,MFSEVA1,MFZK1
howF2624,MFZG6,,MFEVBU1,MFZH7
howF2625,MFZG9,,MFGEIU1,MFZN0
howF2626,MFZH0,,MFGEIE1,MFZM9
howF2627,MFZH2,,MFGBIU1,MFZO8
howF2628,MFZH4,,MFLMIU1,MFZN2
howF2629,MFZH6,,MUSSIU1,MFZO1
howF2630,MFZI0,,MUSGIU1,MFZN7
howF2631,MFZI3,,MUHYIU1,MFZN8
howF2632,MFZI4,,MUSVIU1,MFZO6
howF2633,MFZI6,,MFRIIU1,MFZN3
howF2634,MFZI7,,MIABIU1,MFZP0
howF2635,MFZI9,,MEMDIU1,MFZM0
howF2636,MFZJ1,,MESCIE1,MFZO3
howF2637,MFZJ2,,MFEEIED,MFZM5
howF2638,MFZJ3,,MFEEIE1,MFZM4
howF2639,MFZK0,,MFEVIE1,MFZO4
howF2640,MFZK1,46007,MFMADAA,MFZK4
howF2641,MFZK2,46033,MAPEAE1,MFZK3
howF2642,MFZK3,,MFMADBA,MFZK5
howF2643,MFZK4,,MAPEIU1,MFZK6
howF2644,MFZK5,46013,MFMRBAR,MFZL5
howF2645,MFZK6,46043,MFMRBAI,MFZL6
howF2646,MFZK7,,MFMRBBR,MFZL7
howF2647,MFZK8,,MFMRBBI,MFZL8
howF2648,MFZK9,,MFRBIU1,MFZL9
howF2649,MFZL3,46037,MEMEUSD,MFZK7
howF2650,MFZL4,46036,MEMEEUR,MFZK8
howF2651,MFZL5,,MEMBUSD,MFZK9
howF2652,MFZL6,,MEMIUSD,MFZL0
howF2653,MFZL7,,MEMEIUR,MFZL1
howF2654,MFZL8,46001,MFHYA1E,MFZP1
howF2655,MFZL9,46011,MFHYA2E,MFZP2
howF2656,MFZM0,46031,MFSVAH1,MFZP3
howF2657,MFZM1,,MFMADCR,MFZP4
howF2658,MFZM2,,MFMRBCR,MFZP6
howF2659,MFZM3,,MFMRBCI,MFZP7
howF2660,MFZM4,,MEMCUSD,MFZP5
howF2661,MFZM5,,MEAH1US,MFZQ0
howF2662,MFZM6,,MFEIHIU,MFZQ1
howF2663,MFZM7,46012,MFSERAH,MFZP8
howF2664,MFZM8,,MFSERIH,MFZP9
howF2665,MFZM9,,MEVAH1U,MFZQ2
howF2666,MFZN0,,MEVIH1U,MFZQ3
howF2667,MFZN1,46014,MFMGA3U,
howF2668,MFZN2,46027,MFSGHA3,MFZQ6
howF2669,MFZN3,46005,MFGAH3E,MFZQ9
howF2670,MFZN4,46029,MFSMDA3,MFZQ4
howF2671,MFZN5,46040,MFSGAH3,MFZQ7
howF2672,MFZN6,46028,MFSMAH3,MFZQ5
howF2673,MGA01,1003,MAMFEA,MMG01
howF2674,MGA02,1006,MEUFEA,MMG02
howF2675,MGA03,1005,MESCEA,MMG03
howF2676,MGA04,1007,MGBFEA,MMG04
howF2677,MGA05,1009,MGLFEA,MMG05
howF2678,MGA07,1012,MJAPEA,MMG07
howF2679,MGA08,1013,MJSCEA,MMG08
howF2680,MGA09,1002,MPEFEA,MMG09
howF2681,MGA13,,MRFXEA,MMG13
howF2682,MGA14,1004,MAMFUA,MMG14
howF2683,MGA15,1008,MGBFUA,MMG15
howF2684,MGA16,1010,MGLFUA,MMG16
howF2685,MGA17,1011,PE1,MMG17
howF2686,MGA18,1001,ESU,MMG18
howF2687,MGA19,,MND,MMG19
howF2688,MGA20,,,MMG20
howF2689,MGA21,,,MMG21
howF2690,MGA22,,,MMG22
howF2691,MGA23,,,MMG23
howF2692,MGF01,,MGF07,MAM06
howF2693,MGF02,,MGF08,MAM01
howF2694,MGF03,,MGF09,MAM05
howF2695,MGF04,,MGF10,MAM07
howF2696,MGF05,,MGF11,MAM02
howF2697,MGF06,,MGF12,MAM03
howF2698,MGF07,12013,MGF01,MAM04
howF2699,MGF08,12014,MGF02,MAM08
howF2700,MGF09,12015,MGF03,MAM09
howF2701,MGF10,12016,MGF04,MAM10
howF2702,MGF11,12017,MGF05,MAM11
howF2703,MGF12,12018,MGF06,MAM12
howF2704,MGF13,12019,MGF13,MAM15
howF2705,MGF14,12001,MGF14,MAM14
howF2706,MGF15,12002,MGF15,MAM13
howF2707,MGF16,12004,MGF17,MAM17
howF2708,MGF17,,MGF20,MAM20
howF2709,MGF18,12007,MGF21,MAM21
howF2710,MGF19,12003,MGF16,MAM16
howF2711,MGF20,12006,MGF19,MAM19
howF2712,MGF21,12005,MGF18,MAM18
howF2713,MGF22,12008,MGF22,MAM22
howF2714,MGF23,12010,MGF24,MAM24
howF2715,MGF24,12009,MGF23,MAM23
howF2716,MGF25,12011,MGF25,MAM25
howF2717,MGF26,,MGF26,MAM26
howF2718,MIZ01,96001,RBS001,MAG01
howF2719,MIZ02,96002,RBS002,MAG02
howF2720,MIZ03,,RBS003,MAG03
howF2721,MIZ04,,RBS004,MAG04
howF2722,MIZ05,96003,RBS005,MAG05
howF2723,MIZ06,,RBS006,MAG06
howF2724,MIZ07,96004,RBS007,MAG07
howF2725,MIZ08,,RBS008,MAG08
howF2726,MLA01,,LU0037722500,WIP02
howF2727,MLA04,,LU0084664241,WIP05
howF2728,MLA06,,LU0140785683,WIP12
howF2729,MLA08,,LU0168400413,WIP14
howF2730,MLA09,,LU0168401650,WIP16
howF2731,MLA10,,LU0111633276,WIP13
howF2732,MLA13,,LU0111635727,WIP15
howF2733,MLZ03,,MGBUA,MLZ03
howF2734,MLZ04,,MGBEA,MLZ04
howF2735,MLZ05,,GEQUA,MLZ05
howF2736,MLZ06,,GEQEA,MLZ06
howF2737,MLZ15,,PEQEA,MLZ15
howF2738,MLZ16,,PEQUA,MLZ16
howF2739,MSZ02,,MSIMLAEA20,MST05
howF2740,MSZ03,,MSIMUSPA34,MST06
howF2741,MSZ05,,MSIMEUVA08,MST03
howF2742,MSZ07,,MSIMCBUA47,MST07
howF2743,MSZ09,,MSIMAFA11,MST09
howF2744,MSZ10,,MSIMEMNA81,MST10
howF2745,MSZ13,,MSIMGPA84,MST13
howF2746,MSZ14,,MSIMIEA85,MST14
howF2747,MSZ15,,MSIMCBAH47,MST15
howF2748,MSZ16,,MSIMA81USD,MST16
howF2749,MSZ17,,MSIMAEA07,MST17
howF2750,MSZ18,,MSIMEMDA32,MST18
howF2751,MSZ19,,MSIMGBA82,MST19
howF2752,MSZ20,,MSIMA08USD,MST20
howF2753,MSZ21,,MSIMAPA41,MSH01
howF2754,MSZ22,,MSIMUSGA13,MST22
howF2755,MSZ23,,MSIMEMDA87,MST23
howF2756,MSZ24,,MSIMEMD87R,MST24
howF2757,MSZ25,,MSIMEMD32R,MST21
howF2758,MSZ28,,MSIMGOA29,MST27
howF2759,MSZ29,,MSIMGOAH29,MST28
howF2760,NBZ01,,IE00B8HXJT91,NBT02
howF2761,NBZ02,,IE00B8HXK635,NBT03
howF2762,NBZ03,,IE00B66ZT477,NBT01
howF2763,NBZ04,101001,IE00B8HXK965,NBT04
howF2764,NBZ05,,,NBT22
howF2765,NBZ06,,IE00B8HXHJ53,NBT21
howF2766,NBZ07,,,NBT24
howF2767,NBZ08,,IE00B8HXHK68,NBT23
howF2768,NBZ10,,IE00B0T0GP78,NBT18
howF2769,NBZ11,,IE00BDD1NC38,
howF2770,NBZ12,,IE00B8HXHL75,NBT25
howF2771,NBZ13,,IE00B8Q9BF83,NBT20
howF2772,NBZ14,,IE00B9276S15,NBT17
howF2773,NBZ15,,IE00B9276M52,NBT16
howF2774,NBZ16,,IE00B8HWN052,NBT15
howF2775,NBZ17,,IE00B9276T22,NBT09
howF2776,NBZ18,,IE00B9276N69,NBT08
howF2777,NBZ19,,IE00B7VT9G37,NBT07
howF2778,NBZ20,,IE00B6VF0729,NBT06
howF2779,NBZ21,,IE00B12VW565,NBT05
howF2780,NBZ22,,IE00B9276V44,NBT14
howF2781,NBZ23,,IE00B9276L46,NBT13
howF2782,NBZ24,,IE00B8B5Y742,NBT12
howF2783,NBZ25,,IE00B7Y5Q239,NBT10
howF2784,NBZ26,,IE00B84LT637,NBT11
howF2785,NBZ27,,IE00B8HXJ884,NBT27
howF2786,NBZ28,,IE00B8HXHQ21,NBT28
howF2787,NBZ29,,IE00B8HXJJ93,NBT29
howF2788,NBZ30,,IE00B8HXHT51,NBT30
howF2789,NBZ31,,IE00B3PY8J28,NBT31
howF2790,NBZ32,,IE00B4552782,NBT32
howF2791,NBZ33,,IE00B8HXJQ60,NBT33
howF2792,NBZ34,,IE00B8HXJ447,NBT34
howF2793,NBZ35,,,NBTD8
howF2794,NBZ36,,,NBT36
howF2795,NBZ37,,IE00B8HXGX23,NBT37
howF2796,NBZ38,,IE00B8HXG989,NBT38
howF2797,NBZ39,,,NBTD7
howF2798,NBZ40,,,NBT40
howF2799,NBZ41,,IE00B8HXH623,NBT41
howF2800,NBZ42,,IE00B8HXGC10,NBT42
howF2801,NBZ43,,IE00B0T0GS00,NBT43
howF2802,NBZ44,,IE00B456M827,NBT44
howF2803,NBZ45,,IE00BBGB0Y75,NBT45
howF2804,NBZ46,,IE00B961PR15,NBT46
howF2805,NBZ47,,IE00B8HXH847,NBT47
howF2806,NBZ48,,IE00B8HXGG57,NBT48
howF2807,NBZ49,,IE00BBGB0S16,NBT49
howF2808,NBZ50,,IE00B90X0B25,NBT50
howF2809,NBZ51,,IE00B9276P83,NBT51
howF2810,NBZ52,,IE00B8HXFT12,NBT52
howF2811,NBZ53,,IE00B8HXFL36,NBT53
howF2812,NBZ54,,IE00B7TQ7849,NBT54
howF2813,NBZ55,,IE00BBGB0T23,NBT55
howF2814,NBZ56,,IE00B90YYQ85,NBT56
howF2815,NBZ57,,IE00B9276Q90,NBT57
howF2816,NBZ58,,IE00B8HXFW41,NBT58
howF2817,NBZ59,,IE00B8HXFP73,NBT59
howF2818,NBZ60,,IE00B7L3WM21,NBT60
howF2819,NBZ61,,IE00B7VSW161,NBT61
howF2820,NBZ62,,IE00B12VW904,NBT62
howF2821,NBZ63,,IE00B78L6H23,NBT63
howF2822,NBZ64,,IE00BBGB0V45,NBT64
howF2823,NBZ65,,IE00B910ZJ56,NBT65
howF2824,NBZ66,,IE00B9276R08,NBT66
howF2825,NBZ67,,IE00B8HXFY64,NBT67
howF2826,NBZ68,,IE00B8HXFR97,NBT68
howF2827,NBZ69,,IE00B95QHL52,NBT69
howF2828,NBZ70,,IE00B7XZC594,NBT70
howF2829,NBZ71,,IE00BCDYZG37,NBT71
howF2830,NBZ72,,IE00BCDZ0381,NBT72
howF2831,NBZ73,,IE00BH2RDW08,NBT75
howF2832,NBZ74,,IE00BH2RDX15,NBT76
howF2833,NBZ75,,IE00BCDZ0506,NBT73
howF2834,NBZ76,,IE00B7XCGB41,
howF2835,NBZ77,,IE00BH2RDY22,NBT77
howF2836,NBZ78,101003,IE00BCDZ0720,NBT74
howF2837,NBZ79,,IE00B819XJ19,
howF2838,NBZ80,,IE00BNK02V50,NBT92
howF2839,NBZ81,,IE00BNK02T39,NBT90
howF2840,NBZ82,,IE00BNK02S22,NBT91
howF2841,NBZ83,,IE00BNK02M69,NBT89
howF2842,NBZ84,,IE00BNK02L52,NBT87
howF2843,NBZ85,,IE00BNK02N76,NBT88
howF2844,NBZ86,,IE00BNK02R15,NBT86
howF2845,NBZ87,,IE00BNK02Q08,NBT84
howF2846,NBZ88,,IE00BNK02P90,NBT85
howF2847,NBZ89,,IE00BLDYHZ92,NBT82
howF2848,NBZ90,,IE00BLDYHX78,NBT78
howF2849,NBZ91,,IE00BNJZT320,NBT80
howF2850,NBZ92,,IE00BNJZT544,NBT83
howF2851,NBZ93,,IE00BNJZWJ94,NBT79
howF2852,NBZ94,,IE00BNJZT213,NBT81
howF2853,NBZ95,,IE00BCDYZB81,NBT93
howF2854,NBZ96,,IE00BCDYZD06,NBT94
howF2855,NBZ97,,IE00B99K7M49,NBT99
howF2856,NBZ98,,IE00BTLWS702,NBTA0
howF2857,NBZ99,,IE00BTLWSN63,NBT98
howF2858,NBZA0,,IE00BTLWSH04,NBT96
howF2859,NBZA1,,IE00BTLWS819,NBT97
howF2860,NBZA2,,IE00BTLWSP87,NBT95
howF2861,NBZA3,,IE00B99K7Z77,NBTA5
howF2862,NBZA4,,IE00BTLWS926,NBTA6
howF2863,NBZA5,,IE00BTLWSQ94,NBTA4
howF2864,NBZA6,,IE00BTLWSJ28,NBTA2
howF2865,NBZA7,,IE00BTLWSB42,NBTA3
howF2866,NBZA8,,IE00BTLWSR02,NBTA1
howF2867,NBZA9,,IE00BTLWSK33,NBTB1
howF2868,NBZB0,,IE00BTLWSC58,NBTB2
howF2869,NBZB1,,IE00BTLWST26,NBTB0
howF2870,NBZB2,,IE00BTLWSL40,NBTA8
howF2871,NBZB3,,IE00BTLWSD65,NBTA9
howF2872,NBZB4,,IE00BTLWSS19,NBTA7
howF2873,NBZB5,,IE00B9Z1CL57,NBTB8
howF2874,NBZB6,,IE00BYNHS345,NBTB9
howF2875,NBZB7,,IE00BYNHSZ69,NBTB7
howF2876,NBZB8,,IE00B9Z1CK41,NBTB4
howF2877,NBZB9,,IE00BRK0WT18,NBTB5
howF2878,NBZC0,,IE00BYNHT194,NBTB3
howF2879,NBZC2,,IE00B9Z1CQ03,NBTC4
howF2880,NBZC3,,IE00BTLWSF89,NBTC5
howF2881,NBZC4,,IE00BTLWSV48,NBTC3
howF2882,NBZC5,,IE00BTLWSM56,NBTC1
howF2883,NBZC6,,IE00BTLWSG96,NBTC2
howF2884,NBZC7,,IE00BTLWSW54,NBTC0
howF2885,NBZC8,,IE00BYNHQX06,NBTD0
howF2886,NBZC9,,IE00BYNHQR46,NBTD1
howF2887,NBZD0,,IE00BYNHRQ04,NBTC9
howF2888,NBZD1,,IE00B9Z1CT34,NBTC7
howF2889,NBZD2,,IE00BRK0WV30,NBTC8
howF2890,NBZD3,,IE00BYNHRC67,NBTC6
howF2891,NBZD4,,,NBT26
howF2892,NBZD5,,,NBTE1
howF2893,NBZD6,,,NBTE0
howF2894,NBZD7,,,NBTD9
howF2895,NMZ01,,IE00B3RW8498,NFI01
howF2896,NMZ02,,IE00B8QHD782,NFI02
howF2897,NMZ03,,IE00B8J3FG63,NFI03
howF2898,PAZ02,32002,LU0066794719,PAZ02
howF2899,PAZ10,32001,LU0012181318,PAZ10
howF2900,PAZ11,32032,LU0012181748,PAZ11
howF2901,PAZ23,32034,LU0069970746,PAZ23
howF2902,PAZ28,32043,LU0075933415,PAZ28
howF2903,PAZ33,32037,LU0089276934,PAZ33
howF2904,PAZ36,32042,LU0012182399,PAZ36
howF2905,PAZ37,32091,LU0095613583,PAZ37
howF2906,PAZ38,32036,LU0086913042,PAZ38
howF2907,PAZ42,32088,LU0012186622,PAZ42
howF2908,PAZ43,32003,LU0083138064,PAZ43
howF2909,PAZ55,,LU0107058785,PAZ55
howF2910,PAZ57,,LU0107087610,PAZ57
howF2911,PAZ58,,LU0107048042,PAZ58
howF2912,PAZ60,32004,LU0111482476,PAZ60
howF2913,PAZ63,32038,LU0111491469,PAZ63
howF2914,PAZ69,32090,LU0075938133,PAZ69
howF2915,PAZ74,,LU0111549480,PAZ74
howF2916,PAZ75,32087,LU0012182712,PAZ75
howF2917,PAZA3,,LU0086913125,
howF2918,PAZA6,,LU0101986403,
howF2919,PAZA7,,LU0101987716,
howF2920,PAZA9,,LU0102000758,
howF2921,PAZAA,32065,,FLFG6
howF2922,PAZAB,,,
howF2923,PAZAC,,,
howF2924,PAZAD,32059,,FLFG8
howF2925,PAZAE,32030,,FLFG7
howF2926,PAZAF,32066,,FLFG9
howF2927,PAZAG,32031,,FLFH0
howF2928,PAZC0,,LU0102017729,
howF2929,PAZC3,,LU0102020947,
howF2930,PAZI1,,LU0111493242,
howF2931,PAZK5,,LU0111550496,
howF2932,PAZM2,32068,LU0154245756,PAZA6
howF2933,PAZM3,,LU0154245913,
howF2934,PAZN0,32044,LU0089277312,PAZA8
howF2935,PAZN1,32092,LU0095613823,PAZA9
howF2936,PAZN2,,LU0111549308,PAZB0
howF2937,PAZN4,32033,LU0012182126,PAH16
howF2938,PAZN5,32040,LU0265266980,PAZB4
howF2939,PAZO2,,LU0230662891,PAZB3
howF2940,PAZP0,32035,LU0075933175,PAZB9
howF2941,PAZP1,32089,LU0075937911,PAZB8
howF2942,PAZP2,32095,LU0212178916,PAZB7
howF2943,PAZP4,32054,LU0823424519,FLFE1
howF2944,PAZP5,,LU0823424782,FLF44
howF2945,PAZP6,32086,LU0823424865,FLF18
howF2946,PAZP7,32082,LU0823417653,FLF01
howF2947,PAZP8,32019,LU0823417810,FLFE3
howF2948,PAZP9,32018,LU0823417737,FLFE5
howF2949,PAZQ0,32053,LU0823417901,FLFE4
howF2950,PAZQ1,32017,LU0823415954,FLF11
howF2951,PAZQ2,32052,LU0823416093,FLF12
howF2952,PAZQ3,32020,LU0823421333,FLF16
howF2953,PAZQ4,,LU0823421689,FLF78
howF2954,PAZQ5,32083,LU0823419279,FLF33
howF2955,PAZQ6,32084,LU0823419782,FLF34
howF2956,PAZQ7,32079,LU0823414478,FLFD2
howF2957,PAZQ8,,LU0823414635,FLF79
howF2958,PAZQ9,32016,LU0823414718,FLF15
howF2959,PAZR0,32072,LU0823388615,FLF60
howF2960,PAZR1,32007,LU0823387724,FLF61
howF2961,PAZR2,32071,LU0823388292,FLF74
howF2962,PAZR3,32008,LU0823388888,FLF62
howF2963,PAZR4,32047,LU0823387997,FLF63
howF2964,PAZR5,32081,LU0823416689,FLFD4
howF2965,PAZR6,32051,LU0823413587,FLF67
howF2966,PAZR7,32074,LU0823389852,FLF54
howF2967,PAZR8,32009,LU0823389423,FLF55
howF2968,PAZR9,32073,LU0823389779,FLF56
howF2969,PAZS0,32048,LU0823389696,FLF57
howF2970,PAZS1,32093,LU0823430243,FLF71
howF2971,PAZS2,32055,LU0823428932,FLF87
howF2972,PAZS3,32077,LU0823406706,FLFC7
howF2973,PAZS4,32078,LU0823407001,FLF27
howF2974,PAZS5,32069,LU0823379622,FLF58
howF2975,PAZS6,32046,LU0823379549,FLF72
howF2976,PAZS7,32041,LU0823379119,FLF92
howF2977,PAZS8,32011,LU0823397103,FLFC0
howF2978,PAZS9,32049,LU0823397368,FLF77
howF2979,PAZT0,32094,LU0823431563,FLFC9
howF2980,PAZT1,,LU0823431720,FLF80
howF2981,PAZT2,,LU0823432611,
howF2982,PAZT3,32025,LU0823432025,FLF09
howF2983,PAZT4,32061,LU0879078136,FLF19
howF2984,PAZT5,32010,LU0823391163,FLF20
howF2985,PAZT6,32014,LU0823410997,FLF88
howF2986,PAZT9,32056,LU0823434583,FLF29
howF2987,PAZU0,,LU0823435044,
howF2988,PAZU1,32060,LU0823434740,FLF30
howF2989,PAZU2,32006,LU0823386163,FLF69
howF2990,PAZU3,,LU0823386593,
howF2991,PAZU4,32070,LU0823386080,FLF75
howF2992,PAZU5,32076,LU0823403190,FLF03
howF2993,PAZU6,32012,LU0823403356,FLF81
howF2994,PAZU7,32013,LU0823403786,FLF04
howF2995,PAZU8,32075,LU0823399810,FLF76
howF2996,PAZU9,32050,LU0823406615,FLFE6
howF2997,PAZV0,,LU0212179997,
howF2998,PAZV1,32027,LU0950369024,FLFE7
howF2999,PAZV2,,LU0950366780,FLFE8
howF3000,PAZV3,32062,LU0950372671,FLFE9
howF3001,PAZV4,32058,LU1022393182,FLFF2
howF3002,PAZV5,32057,LU0950369370,FLFF3
howF3003,PAZV6,32067,LU0154245673,FLFF4
howF3004,PAZV7,32064,LU1022397928,FLFF5
howF3005,PAZV8,32015,LU0823411888,FLF85
howF3006,PAZV9,,LU0823412183,
howF3007,PAZW0,,LU0823388961,
howF3008,PAZW1,,LU0823417067,
howF3009,PAZW2,,LU0823429237,
howF3010,PAZW3,,LU0823397798,
howF3011,PAZW4,,LU0823432371,
howF3012,PAZW5,,LU0823411292,
howF3013,PAZW6,,LU0823400337,
howF3014,PAZW7,,LU0823418115,
howF3015,PAZZ0,32029,LU0950376581,FLFF9
howF3016,PAZZ1,32063,LU0950373646,FLFF7
howF3017,PAZZ2,32096,LU1104111114,FLFG0
howF3018,PAZZ3,32028,LU0950375773,FLFF8
howF3019,PAZZ4,,LU0823413744,
howF3020,PAZZ5,,LU0823379978,
howF3021,PAZZ6,32023,LU0823427611,FLF49
howF3022,PAZZ7,32022,LU0823427454,FLFG4
howF3023,PAZZ8,,LU0823427967,
howF3024,PAZZ9,,LU0823414809,
howF3025,PIM02,,PIMCO-BEI,PIM06
howF3026,PIM04,,PIMCO-BHI,PIM07
howF3027,PIM06,,PIMCO-BTI,PIM08
howF3028,PIM10,,PIMCO-BIN,PIM09
howF3029,PIM11,,PIMCO-BLI,PIM37
howF3030,PIM13,,PIMCO-BRI,PIM10
howF3031,PIM15,,PIMCO-BSR,PIM12
howF3032,PIM20,,PIMCO-BGI,PIM24
howF3033,PIM22,,PIMCO-BXN,PIM25
howF3034,PIM24,,PIMCO-BII,PIM17
howF3035,PIM26,,PIMCO-BYI,PIM16
howF3036,PIM30,,PIMCO-BY4,PIM30
howF3037,PIM31,,PIMCO-BG4,PIM36
howF3038,PIM32,,PIMCO-BR4,PIM33
howF3039,PIM33,,PIMCO-BD4,PIM28
howF3040,PIM34,,PIMCO-BH4,PIM31
howF3041,PIM35,,PIMCO-BL3,PIM34
howF3042,PIM36,,PIMCO-BE4,PIM29
howF3043,PIM37,,PIMCO-BF3,PIM35
howF3044,PIM38,,PIMCO-BT4,PIM32
howF3045,PIM39,,PIMCO-BD6,PIM38
howF3046,PIM40,,PIMCO-BW4,PIM40
howF3047,PIM41,,PIMCO-BDI,PIM39
howF3048,PIM42,,PIMCO-BYM,PIM43
howF3049,PIM43,,PIMCO-BDM,PIM41
howF3050,PIM44,,PIMCO-BEM,PIM42
howF3051,PIM45,,PIMCO-BHM,PIM44
howF3052,PIM46,,PIMCO-BIM,PIM47
howF3053,PIM47,,PIMCO-BDA,PIM45
howF3054,PIM48,,PIMCO-BEA,PIM46
howF3055,PIM49,,PIMCO-BYG,PIM48
howF3056,PIM52,,PIMCO-BIP,PIM53
howF3057,PIM53,,PIMCO-BYP,PIM54
howF3058,PIM55,,PIMCO-BDP,PIM51
howF3059,PIM56,,PIMCO-BEP,PIM52
howF3060,PIM57,,PIMCO-BGG,PIM57
howF3061,PIZ01,,PIMELE,PIZ01
howF3062,PIZ02,,PIMELEU,PIZ02
